id,co2
49650,200
49651,205
49652,193
49653,145
49654,221
49655,193
49656,215
49657,212
49658,193
49659,213
49660,204
49661,205
49662,131
49663,210
49664,218
49665,285
49666,225
49667,205
49668,212
49669,244
49670,205
49671,212
49672,212
49673,234
49674,218
49675,216
49676,216
49677,212
49678,174
49679,200
49680,150
49681,223
49682,212
49683,193
49684,210
49685,152
49686,155
49687,224
49688,205
49689,213
49690,137
49691,223
49692,187
49693,197
49694,200
49695,233
49696,241
49697,115
49698,195
49699,235
49700,210
49701,92
49702,200
49703,213
49704,137
49705,205
49706,193
49707,210
49708,221
49709,218
49710,142
49711,222
49712,281
49713,218
49714,210
49715,215
49716,220
49717,193
49718,227
49719,281
49720,225
49721,213
49722,273
49723,247
49724,200
49725,233
49726,210
49727,193
49728,199
49729,202
49730,232
49731,201
49732,212
49733,287
49734,240
49735,200
49736,202
49737,236
49738,212
49739,224
49740,233
49741,218
49742,202
49743,195
49744,205
49745,409
49746,190
49747,133
49748,202
49749,215
49750,221
49751,200
49752,200
49753,193
49754,227
49755,213
49756,227
49757,272
49758,205
49759,178
49760,233
49761,198
49762,221
49763,212
49764,213
49765,233
49766,221
49767,222
49768,215
49769,158
49770,217
49771,200
49772,212
49773,212
49774,187
49775,226
49776,221
49777,200
49778,187
49779,210
49780,200
49781,212
49782,104
49783,147
49784,222
49785,228
49786,195
49787,214
49788,221
49789,189
49790,195
49791,205
49792,200
49793,215
49794,210
49795,224
49796,225
49797,123
49798,205
49799,132
49800,212
49801,116
49802,147
49803,193
49804,212
49805,193
49806,195
49807,110
49808,175
49809,193
49810,205
49811,235
49812,220
49813,236
49814,193
49815,205
49816,205
49817,217
49818,216
49819,205
49820,110
49821,212
49822,215
49823,241
49824,235
49825,244
49826,195
49827,202
49828,108
49829,221
49830,205
49831,200
49832,195
49833,202
49834,218
49835,117
49836,197
49837,233
49838,202
49839,176
49840,213
49841,214
49842,199
49843,286
49844,241
49845,101
49846,172
49847,117
49848,236
49849,117
49850,210
49851,197
49852,218
49853,212
49854,211
49855,242
49856,199
49857,215
49858,130
49859,202
49860,210
49861,105
49862,193
49863,217
49864,221
49865,190
49866,205
49867,212
49868,227
49869,191
49870,205
49871,230
49872,217
49873,234
49874,205
49875,205
49876,226
49877,285
49878,242
49879,205
49880,227
49881,193
49882,205
49883,236
49884,117
49885,235
49886,200
49887,195
49888,222
49889,200
49890,200
49891,215
49892,217
49893,143
49894,198
49895,289
49896,187
49897,221
49898,218
49899,92
49900,101
49901,193
49902,210
49903,200
49904,235
49905,198
49906,224
49907,206
49908,200
49909,202
49910,218
49911,212
49912,221
49913,197
49914,195
49915,210
49916,233
49917,204
49918,222
49919,250
49920,213
49921,176
49922,149
49923,222
49924,126
49925,106
49926,215
49927,205
49928,217
49929,202
49930,212
49931,218
49932,218
49933,216
49934,216
49935,212
49936,212
49937,202
49938,195
49939,197
49940,205
49941,218
49942,215
49943,193
49944,146
49945,125
49946,209
49947,195
49948,215
49949,217
49950,193
49951,215
49952,193
49953,104
49954,202
49955,213
49956,218
49957,217
49958,244
49959,230
49960,193
49961,132
49962,127
49963,217
49964,241
49965,242
49966,221
49967,233
49968,212
49969,160
49970,200
49971,224
49972,139
49973,191
49974,200
49975,242
49976,197
49977,236
49978,224
49979,184
49980,199
49981,193
49982,224
49983,141
49984,205
49985,216
49986,200
49987,210
49988,197
49989,213
49990,200
49991,233
49992,205
49993,212
49994,166
49995,198
49996,162
49997,94
49998,195
49999,218
50000,200
50001,202
50002,205
50003,203
50004,274
50005,112
50006,221
50007,224
50008,212
50009,202
50010,193
50011,235
50012,202
50013,141
50014,184
50015,215
50016,157
50017,211
50018,205
50019,200
50020,202
50021,205
50022,189
50023,218
50024,213
50025,205
50026,129
50027,195
50028,193
50029,205
50030,195
50031,202
50032,234
50033,205
50034,200
50035,200
50036,209
50037,281
50038,193
50039,218
50040,197
50041,210
50042,193
50043,193
50044,210
50045,231
50046,290
50047,197
50048,111
50049,202
50050,193
50051,231
50052,193
50053,210
50054,240
50055,205
50056,233
50057,199
50058,153
50059,195
50060,205
50061,212
50062,212
50063,165
50064,117
50065,212
50066,233
50067,202
50068,208
50069,190
50070,218
50071,200
50072,231
50073,230
50074,221
50075,212
50076,200
50077,200
50078,205
50079,209
50080,205
50081,216
50082,145
50083,195
50084,205
50085,205
50086,222
50087,231
50088,202
50089,212
50090,216
50091,232
50092,195
50093,195
50094,137
50095,212
50096,211
50097,108
50098,210
50099,141
50100,221
50101,205
50102,231
50103,214
50104,213
50105,193
50106,210
50107,200
50108,190
50109,221
50110,205
50111,240
50112,195
50113,234
50114,233
50115,222
50116,357
50117,220
50118,224
50119,221
50120,202
50121,209
50122,200
50123,161
50124,217
50125,231
50126,205
50127,199
50128,220
50129,212
50130,244
50131,159
50132,195
50133,232
50134,202
50135,216
50136,184
50137,218
50138,242
50139,102
50140,197
50141,236
50142,234
50143,221
50144,202
50145,216
50146,247
50147,235
50148,214
50149,142
50150,198
50151,241
50152,212
50153,205
50154,197
50155,200
50156,233
50157,200
50158,205
50159,228
50160,212
50161,205
50162,195
50163,190
50164,159
50165,139
50166,215
50167,141
50168,205
50169,286
50170,193
50171,218
50172,216
50173,233
50174,212
50175,220
50176,227
50177,215
50178,216
50179,221
50180,233
50181,285
50182,220
50183,286
50184,205
50185,195
50186,193
50187,205
50188,184
50189,221
50190,245
50191,197
50192,200
50193,197
50194,205
50195,213
50196,193
50197,200
50198,210
50199,181
50200,224
50201,205
50202,221
50203,195
50204,212
50205,220
50206,221
50207,205
50208,221
50209,184
50210,208
50211,132
50212,149
50213,195
50214,195
50215,123
50216,150
50217,195
50218,274
50219,205
50220,216
50221,211
50222,224
50223,131
50224,224
50225,193
50226,97
50227,208
50228,125
50229,281
50230,235
50231,178
50232,213
50233,217
50234,203
50235,221
50236,200
50237,226
50238,150
50239,216
50240,214
50241,248
50242,217
50243,189
50244,212
50245,139
50246,195
50247,171
50248,215
50249,205
50250,151
50251,272
50252,190
50253,221
50254,213
50255,195
50256,202
50257,178
50258,195
50259,190
50260,221
50261,233
50262,205
50263,210
50264,142
50265,218
50266,225
50267,108
50268,204
50269,206
50270,217
50271,193
50272,198
50273,97
50274,218
50275,199
50276,227
50277,221
50278,213
50279,221
50280,225
50281,192
50282,215
50283,240
50284,221
50285,200
50286,197
50287,235
50288,198
50289,195
50290,210
50291,195
50292,213
50293,205
50294,233
50295,223
50296,197
50297,200
50298,198
50299,231
50300,236
50301,197
50302,184
50303,197
50304,281
50305,216
50306,212
50307,190
50308,193
50309,234
50310,197
50311,198
50312,213
50313,189
50314,200
50315,287
50316,212
50317,234
50318,226
50319,227
50320,184
50321,205
50322,205
50323,193
50324,236
50325,236
50326,212
50327,205
50328,230
50329,179
50330,285
50331,241
50332,218
50333,235
50334,205
50335,211
50336,205
50337,212
50338,195
50339,193
50340,205
50341,200
50342,156
50343,193
50344,235
50345,108
50346,210
50347,205
50348,212
50349,210
50350,225
50351,220
50352,233
50353,212
50354,210
50355,231
50356,197
50357,212
50358,200
50359,142
50360,200
50361,205
50362,348
50363,192
50364,221
50365,213
50366,136
50367,199
50368,205
50369,205
50370,233
50371,217
50372,236
50373,220
50374,205
50375,125
50376,193
50377,212
50378,212
50379,202
50380,200
50381,205
50382,221
50383,213
50384,218
50385,221
50386,212
50387,139
50388,123
50389,184
50390,212
50391,193
50392,213
50393,155
50394,217
50395,197
50396,99
50397,216
50398,212
50399,224
50400,95
50401,106
50402,213
50403,234
50404,216
50405,190
50406,210
50407,226
50408,131
50409,109
50410,218
50411,198
50412,228
50413,197
50414,137
50415,215
50416,146
50417,202
50418,154
50419,198
50420,193
50421,209
50422,266
50423,200
50424,200
50425,205
50426,177
50427,223
50428,223
50429,215
50430,212
50431,212
50432,221
50433,123
50434,184
50435,285
50436,218
50437,136
50438,221
50439,117
50440,222
50441,221
50442,193
50443,213
50444,193
50445,200
50446,190
50447,205
50448,235
50449,184
50450,200
50451,208
50452,212
50453,193
50454,159
50455,212
50456,231
50457,229
50458,216
50459,190
50460,216
50461,204
50462,210
50463,236
50464,120
50465,202
50466,200
50467,192
50468,213
50469,231
50470,247
50471,231
50472,272
50473,264
50474,178
50475,213
50476,184
50477,193
50478,154
50479,195
50480,221
50481,221
50482,195
50483,184
50484,227
50485,190
50486,200
50487,184
50488,212
50489,213
50490,211
50491,120
50492,108
50493,225
50494,218
50495,212
50496,198
50497,233
50498,144
50499,200
50500,189
50501,205
50502,205
50503,200
50504,168
50505,217
50506,195
50507,191
50508,202
50509,205
50510,212
50511,233
50512,221
50513,162
50514,212
50515,233
50516,195
50517,234
50518,285
50519,131
50520,171
50521,158
50522,197
50523,196
50524,222
50525,128
50526,245
50527,218
50528,213
50529,222
50530,193
50531,211
50532,233
50533,195
50534,223
50535,144
50536,205
50537,212
50538,119
50539,205
50540,163
50541,287
50542,218
50543,142
50544,170
50545,193
50546,205
50547,205
50548,213
50549,221
50550,206
50551,193
50552,221
50553,211
50554,210
50555,118
50556,205
50557,234
50558,167
50559,266
50560,241
50561,190
50562,184
50563,220
50564,212
50565,231
50566,205
50567,218
50568,213
50569,274
50570,212
50571,200
50572,151
50573,178
50574,221
50575,99
50576,197
50577,285
50578,392
50579,210
50580,202
50581,198
50582,199
50583,221
50584,193
50585,281
50586,198
50587,169
50588,218
50589,217
50590,184
50591,215
50592,131
50593,226
50594,285
50595,221
50596,198
50597,128
50598,205
50599,235
50600,195
50601,285
50602,221
50603,222
50604,229
50605,195
50606,218
50607,234
50608,213
50609,244
50610,202
50611,171
50612,221
50613,205
50614,212
50615,221
50616,195
50617,223
50618,221
50619,205
50620,218
50621,215
50622,205
50623,240
50624,132
50625,187
50626,197
50627,202
50628,210
50629,195
50630,193
50631,205
50632,221
50633,240
50634,193
50635,233
50636,205
50637,231
50638,222
50639,227
50640,149
50641,247
50642,214
50643,226
50644,216
50645,218
50646,233
50647,210
50648,193
50649,213
50650,200
50651,205
50652,197
50653,205
50654,191
50655,138
50656,212
50657,203
50658,215
50659,231
50660,150
50661,200
50662,222
50663,200
50664,235
50665,136
50666,221
50667,213
50668,140
50669,218
50670,116
50671,197
50672,142
50673,188
50674,192
50675,193
50676,197
50677,205
50678,222
50679,146
50680,217
50681,202
50682,100
50683,210
50684,195
50685,233
50686,233
50687,196
50688,213
50689,220
50690,213
50691,195
50692,199
50693,212
50694,235
50695,210
50696,234
50697,198
50698,198
50699,203
50700,242
50701,200
50702,101
50703,212
50704,200
50705,212
50706,213
50707,200
50708,215
50709,135
50710,175
50711,212
50712,198
50713,218
50714,235
50715,221
50716,223
50717,215
50718,210
50719,202
50720,187
50721,226
50722,200
50723,221
50724,212
50725,212
50726,159
50727,217
50728,199
50729,158
50730,116
50731,210
50732,193
50733,184
50734,225
50735,217
50736,212
50737,210
50738,205
50739,200
50740,212
50741,213
50742,200
50743,195
50744,198
50745,195
50746,212
50747,198
50748,205
50749,193
50750,205
50751,221
50752,225
50753,205
50754,212
50755,205
50756,221
50757,193
50758,200
50759,212
50760,225
50761,231
50762,240
50763,205
50764,202
50765,210
50766,195
50767,136
50768,233
50769,130
50770,213
50771,306
50772,295
50773,135
50774,197
50775,155
50776,193
50777,208
50778,205
50779,225
50780,242
50781,148
50782,205
50783,233
50784,205
50785,235
50786,200
50787,160
50788,200
50789,212
50790,224
50791,214
50792,218
50793,216
50794,215
50795,205
50796,156
50797,223
50798,205
50799,221
50800,195
50801,233
50802,213
50803,233
50804,189
50805,205
50806,212
50807,193
50808,195
50809,195
50810,321
50811,223
50812,198
50813,286
50814,217
50815,142
50816,141
50817,211
50818,227
50819,236
50820,135
50821,274
50822,200
50823,200
50824,218
50825,110
50826,233
50827,195
50828,198
50829,241
50830,197
50831,218
50832,191
50833,208
50834,222
50835,200
50836,217
50837,224
50838,182
50839,184
50840,199
50841,197
50842,281
50843,199
50844,122
50845,213
50846,200
50847,203
50848,212
50849,205
50850,198
50851,195
50852,213
50853,195
50854,114
50855,225
50856,97
50857,202
50858,206
50859,224
50860,109
50861,191
50862,199
50863,205
50864,210
50865,285
50866,217
50867,236
50868,286
50869,200
50870,195
50871,99
50872,156
50873,216
50874,226
50875,224
50876,214
50877,210
50878,228
50879,247
50880,141
50881,221
50882,214
50883,212
50884,151
50885,215
50886,250
50887,233
50888,212
50889,200
50890,184
50891,193
50892,274
50893,214
50894,200
50895,248
50896,210
50897,200
50898,213
50899,246
50900,193
50901,225
50902,198
50903,204
50904,218
50905,217
50906,184
50907,200
50908,195
50909,193
50910,225
50911,214
50912,140
50913,212
50914,218
50915,184
50916,225
50917,242
50918,205
50919,210
50920,200
50921,213
50922,190
50923,202
50924,125
50925,286
50926,198
50927,321
50928,216
50929,200
50930,210
50931,193
50932,205
50933,198
50934,222
50935,195
50936,262
50937,135
50938,218
50939,202
50940,200
50941,213
50942,190
50943,224
50944,195
50945,274
50946,212
50947,244
50948,119
50949,163
50950,193
50951,205
50952,223
50953,190
50954,210
50955,115
50956,236
50957,212
50958,212
50959,215
50960,233
50961,193
50962,218
50963,109
50964,212
50965,281
50966,178
50967,190
50968,205
50969,201
50970,241
50971,286
50972,233
50973,184
50974,209
50975,156
50976,122
50977,205
50978,199
50979,216
50980,200
50981,202
50982,198
50983,205
50984,220
50985,212
50986,210
50987,224
50988,100
50989,213
50990,281
50991,136
50992,190
50993,211
50994,215
50995,224
50996,205
50997,233
50998,199
50999,211
51000,190
51001,223
51002,233
51003,217
51004,184
51005,205
51006,190
51007,197
51008,236
51009,191
51010,205
51011,215
51012,200
51013,200
51014,149
51015,207
51016,233
51017,193
51018,344
51019,200
51020,190
51021,184
51022,205
51023,197
51024,354
51025,189
51026,213
51027,202
51028,213
51029,184
51030,169
51031,225
51032,218
51033,205
51034,210
51035,230
51036,195
51037,205
51038,201
51039,127
51040,200
51041,285
51042,231
51043,200
51044,195
51045,200
51046,137
51047,195
51048,202
51049,213
51050,235
51051,202
51052,242
51053,210
51054,202
51055,222
51056,198
51057,223
51058,197
51059,190
51060,212
51061,200
51062,200
51063,200
51064,198
51065,193
51066,205
51067,218
51068,145
51069,215
51070,200
51071,216
51072,201
51073,233
51074,217
51075,215
51076,156
51077,218
51078,205
51079,215
51080,194
51081,210
51082,148
51083,233
51084,195
51085,136
51086,200
51087,236
51088,205
51089,215
51090,210
51091,225
51092,152
51093,200
51094,195
51095,205
51096,199
51097,205
51098,212
51099,205
51100,221
51101,189
51102,235
51103,216
51104,205
51105,195
51106,198
51107,212
51108,218
51109,110
51110,205
51111,234
51112,207
51113,233
51114,205
51115,128
51116,200
51117,195
51118,235
51119,138
51120,288
51121,199
51122,195
51123,200
51124,212
51125,281
51126,222
51127,195
51128,213
51129,160
51130,205
51131,205
51132,127
51133,228
51134,240
51135,202
51136,247
51137,151
51138,285
51139,221
51140,141
51141,163
51142,234
51143,190
51144,193
51145,213
51146,217
51147,122
51148,199
51149,236
51150,217
51151,143
51152,108
51153,212
51154,245
51155,218
51156,192
51157,190
51158,103
51159,200
51160,194
51161,113
51162,221
51163,235
51164,195
51165,215
51166,193
51167,208
51168,217
51169,197
51170,195
51171,218
51172,199
51173,218
51174,235
51175,200
51176,216
51177,233
51178,184
51179,202
51180,199
51181,202
51182,285
51183,111
51184,195
51185,218
51186,223
51187,193
51188,205
51189,117
51190,191
51191,195
51192,130
51193,193
51194,214
51195,199
51196,205
51197,115
51198,212
51199,159
51200,235
51201,205
51202,227
51203,140
51204,209
51205,222
51206,134
51207,139
51208,242
51209,212
51210,190
51211,223
51212,155
51213,178
51214,210
51215,235
51216,214
51217,198
51218,193
51219,161
51220,208
51221,215
51222,200
51223,213
51224,213
51225,235
51226,137
51227,210
51228,235
51229,205
51230,212
51231,200
51232,203
51233,205
51234,200
51235,105
51236,205
51237,110
51238,202
51239,213
51240,211
51241,190
51242,215
51243,205
51244,142
51245,202
51246,190
51247,205
51248,205
51249,211
51250,223
51251,206
51252,200
51253,202
51254,212
51255,116
51256,223
51257,188
51258,213
51259,221
51260,198
51261,198
51262,233
51263,200
51264,290
51265,286
51266,195
51267,205
51268,182
51269,187
51270,205
51271,203
51272,218
51273,205
51274,285
51275,202
51276,205
51277,189
51278,170
51279,214
51280,145
51281,213
51282,197
51283,202
51284,212
51285,214
51286,195
51287,242
51288,234
51289,217
51290,112
51291,213
51292,216
51293,123
51294,220
51295,273
51296,193
51297,152
51298,217
51299,215
51300,306
51301,202
51302,213
51303,234
51304,286
51305,187
51306,205
51307,205
51308,222
51309,205
51310,189
51311,192
51312,227
51313,209
51314,197
51315,205
51316,136
51317,241
51318,236
51319,125
51320,222
51321,205
51322,190
51323,199
51324,213
51325,204
51326,235
51327,141
51328,221
51329,130
51330,244
51331,218
51332,281
51333,198
51334,212
51335,247
51336,286
51337,134
51338,205
51339,198
51340,223
51341,215
51342,212
51343,216
51344,234
51345,218
51346,213
51347,221
51348,200
51349,210
51350,212
51351,184
51352,145
51353,106
51354,221
51355,210
51356,190
51357,210
51358,118
51359,200
51360,212
51361,202
51362,233
51363,205
51364,205
51365,200
51366,190
51367,202
51368,193
51369,224
51370,190
51371,272
51372,216
51373,235
51374,215
51375,225
51376,212
51377,190
51378,119
51379,205
51380,136
51381,240
51382,224
51383,195
51384,212
51385,218
51386,197
51387,205
51388,226
51389,230
51390,139
51391,210
51392,208
51393,184
51394,210
51395,225
51396,206
51397,208
51398,213
51399,212
51400,205
51401,205
51402,204
51403,298
51404,218
51405,195
51406,203
51407,215
51408,199
51409,208
51410,221
51411,199
51412,200
51413,195
51414,227
51415,195
51416,213
51417,193
51418,212
51419,200
51420,211
51421,213
51422,184
51423,198
51424,210
51425,235
51426,285
51427,168
51428,193
51429,199
51430,197
51431,228
51432,231
51433,241
51434,200
51435,193
51436,193
51437,153
51438,233
51439,213
51440,205
51441,97
51442,122
51443,200
51444,202
51445,111
51446,205
51447,200
51448,230
51449,197
51450,193
51451,212
51452,205
51453,243
51454,210
51455,189
51456,214
51457,227
51458,216
51459,184
51460,227
51461,213
51462,221
51463,190
51464,227
51465,227
51466,217
51467,117
51468,285
51469,195
51470,202
51471,138
51472,212
51473,199
51474,213
51475,139
51476,212
51477,200
51478,200
51479,134
51480,198
51481,193
51482,205
51483,190
51484,231
51485,281
51486,223
51487,233
51488,222
51489,205
51490,191
51491,200
51492,199
51493,198
51494,216
51495,212
51496,230
51497,200
51498,274
51499,205
51500,223
51501,190
51502,195
51503,205
51504,208
51505,240
51506,211
51507,233
51508,200
51509,232
51510,221
51511,205
51512,204
51513,205
51514,199
51515,200
51516,199
51517,190
51518,205
51519,236
51520,218
51521,212
51522,225
51523,200
51524,244
51525,244
51526,212
51527,215
51528,110
51529,221
51530,220
51531,216
51532,131
51533,195
51534,149
51535,208
51536,87
51537,200
51538,150
51539,212
51540,223
51541,141
51542,199
51543,189
51544,217
51545,221
51546,198
51547,215
51548,248
51549,134
51550,213
51551,218
51552,223
51553,108
51554,205
51555,193
51556,204
51557,285
51558,233
51559,217
51560,218
51561,225
51562,218
51563,240
51564,200
51565,205
51566,224
51567,200
51568,177
51569,195
51570,231
51571,115
51572,211
51573,193
51574,225
51575,226
51576,221
51577,212
51578,176
51579,149
51580,162
51581,141
51582,197
51583,205
51584,215
51585,195
51586,197
51587,200
51588,241
51589,236
51590,213
51591,281
51592,202
51593,140
51594,218
51595,241
51596,236
51597,225
51598,271
51599,195
51600,199
51601,216
51602,223
51603,200
51604,128
51605,191
51606,190
51607,210
51608,202
51609,212
51610,200
51611,212
51612,214
51613,212
51614,202
51615,164
51616,190
51617,213
51618,214
51619,198
51620,200
51621,202
51622,106
51623,198
51624,226
51625,141
51626,200
51627,117
51628,211
51629,128
51630,217
51631,107
51632,224
51633,236
51634,193
51635,197
51636,205
51637,235
51638,195
51639,223
51640,217
51641,205
51642,195
51643,200
51644,231
51645,241
51646,200
51647,146
51648,205
51649,165
51650,231
51651,193
51652,190
51653,205
51654,224
51655,92
51656,285
51657,287
51658,210
51659,223
51660,193
51661,329
51662,205
51663,184
51664,212
51665,153
51666,205
51667,169
51668,195
51669,195
51670,193
51671,96
51672,212
51673,210
51674,205
51675,213
51676,195
51677,212
51678,199
51679,221
51680,220
51681,223
51682,130
51683,158
51684,190
51685,198
51686,213
51687,215
51688,193
51689,217
51690,200
51691,195
51692,212
51693,212
51694,226
51695,190
51696,247
51697,223
51698,106
51699,137
51700,281
51701,286
51702,222
51703,216
51704,213
51705,104
51706,190
51707,96
51708,190
51709,205
51710,216
51711,199
51712,209
51713,208
51714,216
51715,221
51716,200
51717,224
51718,193
51719,211
51720,210
51721,205
51722,212
51723,218
51724,205
51725,212
51726,222
51727,200
51728,205
51729,233
51730,233
51731,215
51732,132
51733,205
51734,231
51735,199
51736,184
51737,221
51738,199
51739,144
51740,222
51741,234
51742,140
51743,133
51744,195
51745,199
51746,137
51747,198
51748,216
51749,217
51750,215
51751,150
51752,213
51753,205
51754,236
51755,205
51756,236
51757,218
51758,210
51759,197
51760,212
51761,224
51762,195
51763,195
51764,199
51765,205
51766,214
51767,221
51768,190
51769,190
51770,202
51771,124
51772,218
51773,218
51774,215
51775,221
51776,212
51777,233
51778,118
51779,173
51780,247
51781,122
51782,136
51783,201
51784,221
51785,213
51786,87
51787,136
51788,116
51789,210
51790,200
51791,277
51792,202
51793,208
51794,216
51795,211
51796,242
51797,190
51798,217
51799,218
51800,227
51801,235
51802,198
51803,271
51804,217
51805,234
51806,210
51807,227
51808,212
51809,205
51810,201
51811,205
51812,210
51813,195
51814,195
51815,205
51816,216
51817,197
51818,213
51819,210
51820,205
51821,115
51822,233
51823,205
51824,187
51825,200
51826,223
51827,213
51828,213
51829,98
51830,193
51831,195
51832,128
51833,242
51834,218
51835,206
51836,221
51837,227
51838,205
51839,194
51840,236
51841,151
51842,215
51843,286
51844,240
51845,217
51846,234
51847,205
51848,198
51849,205
51850,192
51851,210
51852,224
51853,193
51854,212
51855,241
51856,191
51857,356
51858,247
51859,193
51860,193
51861,212
51862,200
51863,193
51864,205
51865,184
51866,213
51867,218
51868,241
51869,199
51870,199
51871,119
51872,133
51873,120
51874,236
51875,195
51876,190
51877,215
51878,205
51879,193
51880,195
51881,205
51882,213
51883,224
51884,224
51885,94
51886,211
51887,193
51888,195
51889,202
51890,140
51891,211
51892,130
51893,231
51894,236
51895,218
51896,215
51897,184
51898,272
51899,205
51900,197
51901,213
51902,212
51903,213
51904,212
51905,189
51906,210
51907,148
51908,215
51909,193
51910,223
51911,212
51912,197
51913,235
51914,197
51915,218
51916,227
51917,213
51918,200
51919,212
51920,235
51921,220
51922,223
51923,132
51924,185
51925,218
51926,173
51927,215
51928,200
51929,195
51930,211
51931,221
51932,244
51933,213
51934,133
51935,221
51936,216
51937,205
51938,117
51939,125
51940,140
51941,205
51942,221
51943,203
51944,200
51945,208
51946,222
51947,213
51948,200
51949,116
51950,213
51951,87
51952,216
51953,222
51954,195
51955,184
51956,225
51957,197
51958,206
51959,200
51960,215
51961,174
51962,198
51963,216
51964,221
51965,235
51966,195
51967,248
51968,210
51969,197
51970,113
51971,213
51972,216
51973,212
51974,281
51975,230
51976,199
51977,199
51978,215
51979,190
51980,197
51981,218
51982,210
51983,224
51984,233
51985,213
51986,281
51987,129
51988,198
51989,240
51990,194
51991,281
51992,199
51993,221
51994,248
51995,199
51996,222
51997,128
51998,193
51999,215
52000,212
52001,215
52002,234
52003,199
52004,215
52005,212
52006,149
52007,200
52008,205
52009,200
52010,274
52011,212
52012,195
52013,133
52014,215
52015,193
52016,227
52017,233
52018,205
52019,221
52020,198
52021,217
52022,213
52023,200
52024,130
52025,194
52026,211
52027,353
52028,190
52029,205
52030,210
52031,213
52032,205
52033,201
52034,312
52035,200
52036,132
52037,221
52038,218
52039,195
52040,200
52041,200
52042,218
52043,193
52044,199
52045,138
52046,224
52047,189
52048,205
52049,219
52050,218
52051,240
52052,200
52053,198
52054,86
52055,224
52056,211
52057,195
52058,235
52059,233
52060,158
52061,224
52062,128
52063,205
52064,212
52065,193
52066,150
52067,213
52068,250
52069,392
52070,109
52071,205
52072,204
52073,127
52074,210
52075,287
52076,213
52077,213
52078,198
52079,144
52080,286
52081,193
52082,143
52083,235
52084,212
52085,221
52086,218
52087,199
52088,153
52089,153
52090,169
52091,138
52092,281
52093,200
52094,212
52095,206
52096,226
52097,221
52098,224
52099,167
52100,205
52101,212
52102,236
52103,213
52104,212
52105,234
52106,205
52107,193
52108,127
52109,199
52110,222
52111,217
52112,138
52113,213
52114,212
52115,192
52116,244
52117,221
52118,214
52119,217
52120,286
52121,204
52122,343
52123,210
52124,190
52125,217
52126,213
52127,231
52128,200
52129,236
52130,205
52131,217
52132,213
52133,235
52134,116
52135,227
52136,241
52137,236
52138,155
52139,104
52140,192
52141,198
52142,135
52143,199
52144,202
52145,199
52146,234
52147,203
52148,208
52149,218
52150,138
52151,190
52152,214
52153,208
52154,200
52155,216
52156,145
52157,200
52158,205
52159,200
52160,199
52161,212
52162,233
52163,216
52164,200
52165,216
52166,199
52167,223
52168,206
52169,200
52170,197
52171,195
52172,281
52173,200
52174,217
52175,200
52176,218
52177,184
52178,205
52179,126
52180,230
52181,272
52182,218
52183,200
52184,216
52185,147
52186,198
52187,215
52188,107
52189,218
52190,216
52191,190
52192,200
52193,130
52194,223
52195,212
52196,121
52197,240
52198,202
52199,223
52200,212
52201,208
52202,195
52203,193
52204,205
52205,213
52206,234
52207,200
52208,198
52209,221
52210,213
52211,212
52212,205
52213,233
52214,198
52215,233
52216,195
52217,224
52218,200
52219,200
52220,120
52221,226
52222,206
52223,196
52224,222
52225,236
52226,120
52227,205
52228,202
52229,212
52230,205
52231,213
52232,199
52233,286
52234,184
52235,202
52236,210
52237,215
52238,213
52239,200
52240,235
52241,213
52242,222
52243,218
52244,286
52245,143
52246,210
52247,221
52248,223
52249,241
52250,211
52251,193
52252,108
52253,193
52254,212
52255,200
52256,102
52257,214
52258,226
52259,200
52260,210
52261,211
52262,218
52263,210
52264,210
52265,184
52266,215
52267,199
52268,205
52269,204
52270,235
52271,212
52272,235
52273,205
52274,201
52275,213
52276,235
52277,105
52278,191
52279,208
52280,213
52281,217
52282,213
52283,236
52284,151
52285,189
52286,212
52287,190
52288,235
52289,221
52290,197
52291,221
52292,202
52293,205
52294,223
52295,205
52296,103
52297,195
52298,215
52299,225
52300,212
52301,124
52302,113
52303,213
52304,205
52305,210
52306,225
52307,235
52308,128
52309,150
52310,184
52311,293
52312,148
52313,215
52314,235
52315,155
52316,190
52317,285
52318,205
52319,198
52320,225
52321,205
52322,215
52323,210
52324,191
52325,200
52326,231
52327,231
52328,236
52329,236
52330,140
52331,195
52332,210
52333,227
52334,195
52335,108
52336,281
52337,221
52338,199
52339,213
52340,193
52341,210
52342,190
52343,203
52344,184
52345,210
52346,184
52347,197
52348,124
52349,192
52350,233
52351,210
52352,208
52353,221
52354,217
52355,215
52356,190
52357,205
52358,223
52359,212
52360,217
52361,227
52362,135
52363,190
52364,222
52365,205
52366,348
52367,217
52368,193
52369,247
52370,286
52371,200
52372,215
52373,217
52374,193
52375,225
52376,198
52377,200
52378,224
52379,195
52380,200
52381,152
52382,218
52383,213
52384,222
52385,192
52386,205
52387,200
52388,200
52389,127
52390,133
52391,205
52392,147
52393,210
52394,118
52395,281
52396,178
52397,236
52398,212
52399,301
52400,212
52401,166
52402,235
52403,222
52404,215
52405,214
52406,223
52407,190
52408,213
52409,229
52410,216
52411,193
52412,195
52413,231
52414,164
52415,212
52416,132
52417,220
52418,184
52419,184
52420,215
52421,194
52422,224
52423,205
52424,217
52425,228
52426,223
52427,212
52428,308
52429,195
52430,162
52431,190
52432,213
52433,215
52434,213
52435,262
52436,199
52437,235
52438,205
52439,131
52440,190
52441,118
52442,212
52443,193
52444,193
52445,230
52446,214
52447,235
52448,215
